Timestamp,AccX,AccY,AccZ,Heart_IR
14:47:04,-2764,820,16132,178
14:47:04,-2848,888,16024,176
14:47:04,-2856,896,16112,186
14:47:04,-2856,1000,16040,145
14:47:04,-2776,868,16456,180
14:47:04,-2812,864,16296,194
14:47:04,-2848,840,15824,159
14:47:05,-2812,876,16080,170
14:47:05,-2752,856,15560,179
14:47:05,-2892,952,16508,175
14:47:05,-2832,968,16128,178
14:47:05,-2704,852,16164,175
14:47:05,-2744,816,15860,185
14:47:05,-2884,828,15912,184
14:47:05,-2908,932,16328,182
14:47:05,-2880,988,16080,184
14:47:05,-2876,928,16248,173
14:47:05,-2776,980,15912,177
14:47:05,-2756,912,16068,184
14:47:05,-2784,836,16092,184
14:47:05,-2884,940,16116,212
14:47:05,-2964,904,16176,156
14:47:05,-2752,820,16168,178
14:47:05,-2752,888,15968,182
14:47:05,-2800,992,16192,204
14:47:05,-2860,960,16012,181
14:47:05,-2864,1004,16060,179
14:47:05,-2928,908,16060,179
14:47:05,-2828,844,16092,173
14:47:05,-2760,796,16104,164
14:47:05,-2788,820,16048,186
14:47:05,-2784,832,16064,179
14:47:05,-2816,916,15984,175
14:47:05,-2876,1020,16156,183
14:47:05,-2808,912,16084,168
14:47:05,-2824,896,16116,181
14:47:05,-2796,828,16136,175
14:47:05,-2796,812,16056,174
14:47:05,-2836,912,16108,180
14:47:05,-2812,912,16016,174
14:47:05,-2888,960,16040,200
14:47:05,-2704,908,16128,175
14:47:05,-2796,872,16160,188
14:47:05,-2792,832,16052,212
14:47:05,-2820,896,16108,178
14:47:05,-2796,944,16036,187
14:47:05,-2736,924,16144,174
14:47:05,-2772,904,16048,188
14:47:05,-2868,904,16168,195
14:47:05,-2896,856,16000,184
14:47:05,-2872,912,16116,185
14:47:05,-2840,856,16008,173
14:47:05,-2808,936,16060,183
14:47:05,-2820,916,16068,157
14:47:05,-2716,976,16064,181
14:47:05,-2732,832,16080,176
14:47:06,-2808,892,16104,186
14:47:06,-2876,960,16084,174
14:47:06,-2804,900,16072,161
14:47:06,-2808,864,16064,201
14:47:06,-2680,872,16136,179
14:47:06,-2820,928,16080,179
14:47:06,-2912,876,16076,186
14:47:06,-2932,904,16016,170
14:47:06,-2872,896,16144,186
14:47:06,-2764,880,16132,174
14:47:06,-2748,844,16108,185
14:47:06,-2812,908,16072,207
14:47:06,-2844,924,16064,176
14:47:06,-2872,932,16040,185
14:47:06,-2828,804,16108,177
14:47:06,-2824,888,16160,183
14:47:06,-2796,980,16076,195
14:47:06,-2736,940,16080,177
14:47:06,-2736,948,16096,185
14:47:06,-2848,892,16104,172
14:47:06,-2812,744,16028,175
14:47:06,-2788,780,16056,152
14:47:06,-2756,808,16068,170
14:47:06,-2780,976,16096,175
14:47:06,-2852,1012,16088,186
14:47:06,-2892,1056,16084,178
14:47:06,-2844,892,16064,167
14:47:06,-2788,840,16072,177
14:47:06,-2800,808,16092,182
14:47:06,-2808,908,16068,184
14:47:06,-2860,996,16048,181
14:47:06,-2908,996,16032,174
14:47:06,-2840,916,16084,180
14:47:06,-2780,824,16056,182
14:47:06,-2776,852,16144,173
14:47:06,-2836,884,16048,224
14:47:06,-2836,948,16016,178
14:47:06,-2900,920,16088,184
14:47:06,-2816,912,16100,180
14:47:06,-2788,924,16116,178
14:47:06,-2752,880,16128,190
14:47:06,-2780,916,16032,170
14:47:06,-2904,880,16068,188
14:47:06,-2892,908,16032,183
14:47:06,-2868,832,16092,158
14:47:07,-2824,920,16088,179
14:47:07,-2752,832,16076,178
14:47:07,-2768,868,16088,181
14:47:07,-2768,908,16040,183
14:47:07,-2896,952,16064,160
14:47:07,-2860,932,15996,179
14:47:07,-2756,924,16084,174
14:47:07,-2736,888,16024,176
14:47:07,-2808,844,16096,174
14:47:07,-2832,876,16092,169
14:47:07,-2824,924,16104,176
14:47:07,-2856,896,16092,181
14:47:07,-2856,920,16064,177
14:47:07,-2880,900,16068,207
14:47:07,-2844,896,16064,158
14:47:07,-2844,884,16052,176
14:47:07,-2848,972,16068,179
14:47:07,-2824,904,16052,187
14:47:07,-2828,916,16116,180
14:47:07,-2792,880,16096,187
14:47:07,-2796,844,16148,182
14:47:07,-2844,860,16016,175
14:47:07,-2844,904,16100,168
14:47:07,-2828,940,16040,184
14:47:07,-2816,916,16060,174
14:47:07,-2804,912,16104,180
14:47:07,-2812,896,16088,175
14:47:07,-2884,924,16080,167
14:47:07,-2804,880,16088,187
14:47:07,-2832,904,16044,183
14:47:07,-2772,896,16088,182
14:47:07,-2788,884,16072,179
14:47:07,-2808,840,16068,168
14:47:07,-2844,844,16044,210
14:47:07,-2812,860,16076,182
14:47:07,-2828,872,16064,178
14:47:07,-2748,884,16032,217
14:47:07,-2832,920,16060,177
14:47:07,-2784,816,16040,172
14:47:07,-2788,868,16036,174
14:47:07,-2832,924,16148,177
14:47:07,-2888,856,16028,201
14:47:07,-2856,888,16120,180
14:47:07,-2828,904,16040,180
14:47:07,-2844,812,16092,168
14:47:07,-2748,884,15996,174
14:47:08,-2824,904,16092,163
14:47:08,-2780,980,16084,175
14:47:08,-2852,908,16116,179
14:47:08,-2744,912,16068,169
14:47:08,-2868,912,16120,181
14:47:08,-2772,928,16084,152
14:47:08,-2848,916,16116,203
14:47:08,-2836,944,16112,168
