elapsed_ms,ir
74147,153216
74157,153415
74167,153566
74177,153688
74187,153766
74197,153806
74207,153841
74258,153999
74268,154003
74278,154008
74287,154016
74297,154029
74307,154050
74318,154092
74327,154111
74337,154153
74347,154160
74357,154160
74367,154160
74377,154154
74387,154149
74398,154118
74408,154107
74418,154113
74428,154107
74438,154113
74448,154114
74458,154071
74468,154047
74479,153990
74488,153904
74498,153719
74547,153513
74591,153487
74598,153421
74650,152979
74699,152848
74711,152845
74720,152808
74729,152774
74738,152736
74748,152767
74758,152760
74768,152768
74778,152777
74788,152743
74799,152677
74808,152661
74818,152598
74828,152613
74839,152781
74848,152972
74858,153054
74868,153052
74879,152997
74888,152809
74898,152677
74908,152596
74918,152565
74929,152692
74939,152795
74949,152908
74958,152949
74968,152972
74978,153000
74988,153026
74999,153056
75008,153081
75019,153168
75059,153433
75068,153477
75080,153561
75088,153567
75099,153651
75108,153675
75118,153700
75129,153740
75138,153745
75148,153733
75159,153773
75168,153705
75178,153648
75188,153599
75198,153557
75208,153405
75258,153069
75303,153176
75310,153175
75320,153205
75364,153096
75371,153171
75378,153170
75389,153190
75398,153248
75408,153275
75418,153316
75463,153634
75470,153751
75480,153878
75490,153955
75500,154034
75509,154075
75519,154102
75529,154094
75539,154098
75549,154119
75559,154101
75569,154125
75579,154169
75589,154154
75599,154161
75609,154135
75619,154051
75629,153877
75639,153674
75649,153416
75659,153068
75669,152661
75679,152245
75689,151803
75699,151402
75709,151027
75719,150760
75729,150544
75739,150361
75749,150290
75760,150261
75769,150204
75779,150204
75789,150227
75799,150256
75809,150543
75862,152892
75870,153232
75880,153472
75890,153627
75899,153753
75909,153812
75920,153848
75930,153879
75940,153910
75950,153911
75960,153956
75999,153973
76010,153999
76020,154016
76030,154052
76039,154035
76049,154100
76060,154225
76070,154336
76080,154445
76090,154461
76099,154452
76146,154312
76150,154247
76159,154215
76201,154126
76210,154070
76220,154049
76265,153785
76270,153759
76281,153758
76289,153681
76299,153648
76309,153641
76320,153635
76329,153580
76339,153562
76349,153568
76395,153625
76403,154445
76410,153612
76421,153648
76430,153656
76440,153682
76450,153688
76460,153734
76469,153730
76480,153774
76490,153811
76500,153818
76510,153861
76520,153894
76530,153894
76540,153943
76550,153964
76560,154004
76570,154058
76580,154148
76590,154296
76600,154479
76610,154642
76620,154808
76630,154924
76640,155085
76650,155157
76701,155390
76711,155409
76720,155465
76730,155473
76740,155487
76750,155502
76760,155499
76770,155488
76780,155493
76824,155401
76832,155378
76874,155487
76882,155472
76965,155397
76973,155147
76981,155006
77024,155005
77031,154927
77040,154936
77050,154912
77060,154837
77070,154789
77080,154663
77090,154588
77135,154454
77141,154403
77151,154354
77162,154262
77171,154151
77180,153950
77190,153800
77200,153638
77210,153490
77220,153344
77230,153208
77240,153090
77250,152967
77260,152836
77270,152758
77280,152730
77290,152729
77300,152775
77310,152839
77320,152925
77330,152978
77340,152992
77350,152983
77360,152941
77370,152947
77380,152963
77390,153046
77401,153146
77410,153117
77420,153069
77430,153153
77441,153215
77450,153248
77502,153552
77512,153588
77522,153622
77531,153620
77573,153648
77582,153615
77672,153915
77682,153975
77691,154009
77702,154060
77711,154098
77721,154141
77732,154189
77741,154239
77752,154219
77761,154185
77772,154306
77781,154663
77791,154845
77801,154847
77812,154711
77821,154264
77831,153838
77841,153792
77852,153976
77902,154739
77912,154790
77922,154876
77932,154896
77941,154869
77951,154672
77962,154353
77971,154028
77982,153730
77991,154054
78001,154604
78012,154899
78021,155836
78032,156261
78041,156650
78052,157179
78061,157566
78071,157826
78081,158052
78091,158412
