elapsed_ms,ir
69769,172688
69779,172498
69789,172338
69799,172274
69809,172159
69861,171450
69870,170953
69879,170744
69925,172908
69929,170285
69973,170206
69983,169961
70024,170057
70034,170052
70040,170316
70049,170428
70059,170527
70069,170657
70079,170754
70089,170929
70099,171023
70109,171103
70120,171111
70129,171037
70139,170883
70149,170725
70160,170526
70170,170323
70180,169892
70190,169312
70199,168504
70209,167469
70261,163882
70271,163343
70281,163160
70291,162901
70300,162675
70310,162480
70320,162400
70330,162317
70340,162161
70350,161899
70360,161595
70370,161259
70380,160964
70390,160759
70400,160599
70410,160411
70420,160200
70430,159992
70440,159887
70450,159817
70460,159849
70470,159955
70480,160179
70490,160425
70500,160709
70510,160921
70521,161010
70530,161233
70573,163271
70581,164167
70630,166134
70681,167242
70690,167481
70702,167606
70752,167498
70761,167089
70770,166578
70780,166170
70790,165861
70800,165454
70810,165238
70820,165044
70830,164854
70840,164789
70850,164855
70860,164905
70871,164958
70880,165106
70890,165320
70900,165499
70910,165969
70921,166626
70930,167355
70940,168382
70950,169637
70960,171091
70970,172930
70980,174739
70990,176374
71000,177643
71010,178835
71062,181147
71071,181175
71081,181187
71091,181206
71100,181066
71110,181148
71120,181076
71131,181082
71140,181093
71150,181312
71161,181383
71171,181538
71180,181590
71190,181738
71201,181749
71211,181855
71221,181921
71231,181901
71240,181629
71250,181510
71303,181415
71312,181355
71321,181272
71331,181229
71340,181339
71350,181434
71361,181628
71371,181780
71381,182106
71390,182269
71400,182455
71411,182682
71421,182857
71463,183345
71471,183484
71480,183613
71490,183719
71501,183825
71511,183915
71520,183986
71530,184182
71541,184352
71550,184354
71560,184408
71570,184416
71613,184299
71621,184430
71672,184653
71682,184788
71692,184923
71736,184947
71741,185133
71751,185166
71760,185064
71770,185064
71780,185026
71790,185095
71801,185173
71811,185156
71821,185174
71831,185136
71840,185026
71850,185013
71860,185033
71870,185075
71881,185247
71891,185221
71936,184895
71942,185011
71952,184962
71961,184930
71971,184901
71980,184714
71990,184739
72000,184738
72010,184768
72020,184775
72030,184785
72041,184859
72050,184810
72060,184761
72070,184785
72081,184957
72091,184961
72100,184862
72110,184891
72121,185023
72131,184990
72141,184935
72151,184937
72160,184878
72170,184890
72180,184864
72190,184840
72201,184891
72211,184885
72254,184870
72262,184945
72313,185098
72323,185156
72332,185118
72383,185086
72392,185166
72432,185079
72443,185159
72451,185146
72493,185077
72501,185154
72511,185181
72522,185262
72531,185282
72541,185366
72551,185400
72562,185448
